Entity,Code,Year,Annual CO₂ emissions from coal
Eswatini,SWZ,2023,172179
Eswatini,SWZ,2024,179879
Ethiopia,ETH,1950,21105
Ethiopia,ETH,1951,14656
Ethiopia,ETH,1952,10992
Ethiopia,ETH,1953,7328
Ethiopia,ETH,1954,37142
Ethiopia,ETH,1955,29312
Ethiopia,ETH,1956,29312
Ethiopia,ETH,1957,0
Ethiopia,ETH,1958,25648
Ethiopia,ETH,1959,14656
Ethiopia,ETH,1960,25648
Ethiopia,ETH,1961,25648
Ethiopia,ETH,1962,21984
Ethiopia,ETH,1963,25427
Ethiopia,ETH,1964,3664
Ethiopia,ETH,1965,25503
Ethiopia,ETH,1966,25648
Ethiopia,ETH,1967,3664
Ethiopia,ETH,1968,14656
Ethiopia,ETH,1969,25704
Ethiopia,ETH,1970,0
Ethiopia,ETH,1971,0
Ethiopia,ETH,1972,0
Ethiopia,ETH,1973,0
Ethiopia,ETH,1974,0
Ethiopia,ETH,1975,0
Ethiopia,ETH,1976,0
Ethiopia,ETH,1977,0
Ethiopia,ETH,1978,0
Ethiopia,ETH,1979,0
Ethiopia,ETH,1980,0
Ethiopia,ETH,1981,0
Ethiopia,ETH,1982,0
Ethiopia,ETH,1983,0
Ethiopia,ETH,1984,0
Ethiopia,ETH,1985,0
Ethiopia,ETH,1986,0
Ethiopia,ETH,1987,0
Ethiopia,ETH,1988,0
Ethiopia,ETH,1989,0
Ethiopia,ETH,2008,40304
Ethiopia,ETH,2009,109982
Ethiopia,ETH,2010,131904
Ethiopia,ETH,2011,395712
Ethiopia,ETH,2012,523952
Ethiopia,ETH,2013,677840
Ethiopia,ETH,2014,945610
Ethiopia,ETH,2015,989564
Ethiopia,ETH,2016,1245447
Ethiopia,ETH,2017,1212484
Ethiopia,ETH,2018,1392320
Ethiopia,ETH,2019,1494912
Ethiopia,ETH,2020,1700096
Ethiopia,ETH,2021,2307849
Ethiopia,ETH,2022,2454880
Ethiopia,ETH,2023,2838387
Ethiopia,ETH,2024,2898027
Europe,,1750,9305937
Europe,,1751,9407229
Europe,,1752,9505168
Europe,,1753,9610490
Europe,,1754,9733580
Europe,,1755,9793468
Europe,,1756,9909914
Europe,,1757,10093936
Europe,,1758,10216358
Europe,,1759,10338854
Europe,,1760,10514331
Europe,,1761,10747885
Europe,,1762,10952198
Europe,,1763,11191592
Europe,,1764,11396982
Europe,,1765,11643486
Europe,,1766,11876080
Europe,,1767,12152509
Europe,,1768,12466936
Europe,,1769,12780074
Europe,,1770,13097216
Europe,,1771,13369488
Europe,,1772,13623507
Europe,,1773,13808138
Europe,,1774,14012415
Europe,,1775,14338920
Europe,,1776,14654124
Europe,,1777,14959537
Europe,,1778,15243483
Europe,,1779,15535235
Europe,,1780,15878726
Europe,,1781,16234383
Europe,,1782,16580954
Europe,,1783,17062752
Europe,,1784,17471092
Europe,,1785,17961464
Europe,,1786,18443832
Europe,,1787,18855466
Europe,,1788,19282564
Europe,,1789,19859760
Europe,,1790,20394430
Europe,,1791,20928086
Europe,,1792,21925550
Europe,,1793,22293598
Europe,,1794,22515992
Europe,,1795,22311582
Europe,,1796,22117712
Europe,,1797,22086414
Europe,,1798,23102266
Europe,,1799,27481544
Europe,,1800,32541872
Europe,,1801,31714914
Europe,,1802,40017350
Europe,,1803,29238058
Europe,,1804,31432090
Europe,,1805,30907166
Europe,,1806,32366874
Europe,,1807,35818970
Europe,,1808,35101290
Europe,,1809,35925850
Europe,,1810,39069692
Europe,,1811,39723810
Europe,,1812,40325010
Europe,,1813,40679356
Europe,,1814,41658940
Europe,,1815,42979950
Europe,,1816,44827450
Europe,,1817,48552070
Europe,,1818,50606024
Europe,,1819,50160850
Europe,,1820,49931828
Europe,,1821,51224476
Europe,,1822,53149412
Europe,,1823,55448036
Europe,,1824,56560324
Europe,,1825,59588492
Europe,,1826,60056732
Europe,,1827,64281724
Europe,,1828,65080500
Europe,,1829,64502350
Europe,,1830,86888240
Europe,,1831,80978620
Europe,,1832,79052160
Europe,,1833,79703770
Europe,,1834,85364220
Europe,,1835,93060240
Europe,,1836,102140710
Europe,,1837,100864980
Europe,,1838,100783830
Europe,,1839,104097896
Europe,,1840,112883860
Europe,,1841,115892920
Europe,,1842,122404710
Europe,,1843,124561020
Europe,,1844,132595670
Europe,,1845,143794050
Europe,,1846,144858750
Europe,,1847,155573810
Europe,,1848,156683300
Europe,,1849,166586960
Europe,,1850,176775200
Europe,,1851,173859040
Europe,,1852,180432720
Europe,,1853,186703490
Europe,,1854,221565870
Europe,,1855,221501400
Europe,,1856,236741180
Europe,,1857,238278320
Europe,,1858,241459380
Europe,,1859,254610340
Europe,,1860,281749660
Europe,,1861,300408700
Europe,,1862,304907970
Europe,,1863,321049920
Europe,,1864,346435460
Europe,,1865,370982100
Europe,,1866,383209340
Europe,,1867,401321280
Europe,,1868,405532300
Europe,,1869,424616480
Europe,,1870,430490560
Europe,,1871,458656900
Europe,,1872,495442880
Europe,,1873,520945540
Europe,,1874,482847740
Europe,,1875,532544320
Europe,,1876,544509800
Europe,,1877,542777100
Europe,,1878,548419100
Europe,,1879,565719360
Europe,,1880,636687170
Europe,,1881,652370940
Europe,,1882,674438300
Europe,,1883,712492000
Europe,,1884,706421000
Europe,,1885,707383040
Europe,,1886,706824960
Europe,,1887,732602600
Europe,,1888,775801900
Europe,,1889,812372500
Europe,,1890,848751940
Europe,,1891,876793340
Europe,,1892,862284300
Europe,,1893,835559200
Europe,,1894,909346750
Europe,,1895,929562750
Europe,,1896,972605440
Europe,,1897,1019781600
Europe,,1898,1050266050
Europe,,1899,1118801400
Europe,,1900,1171347600
Europe,,1901,1157745700
Europe,,1902,1159221200
Europe,,1903,1209750100
Europe,,1904,1230994000
Europe,,1905,1274153500
Europe,,1906,1312563500
Europe,,1907,1454703100
Europe,,1908,1476309000
Europe,,1909,1474627300
Europe,,1910,1494807400
Europe,,1911,1531080200
Europe,,1912,1588015000
Europe,,1913,1721667700
Europe,,1914,1530880500
Europe,,1915,1450282200
Europe,,1916,1519827700
Europe,,1917,1492141000
Europe,,1918,1360735700
Europe,,1919,1153925000
Europe,,1920,1351983100
Europe,,1921,1231525600
Europe,,1922,1369932800
Europe,,1923,1302531300
Europe,,1924,1502472400
Europe,,1925,1473025900
Europe,,1926,1254924900
Europe,,1927,1614036400
Europe,,1928,1603347200
Europe,,1929,1738325900
Europe,,1930,1610108700
Europe,,1931,1483572100
Europe,,1932,1370405100
Europe,,1933,1407527600
Europe,,1934,1531457300
Europe,,1935,1604523000
Europe,,1936,1701487900
Europe,,1937,1857493200
Europe,,1938,1859392300
Europe,,1939,1922288900
Europe,,1940,2070239700
Europe,,1941,2000805000
Europe,,1942,1865614200
Europe,,1943,1881367700
Europe,,1944,1754106600
Europe,,1945,1134830100
Europe,,1946,1522029300
Europe,,1947,1719291100
Europe,,1948,1818319500
Europe,,1949,1968593900
Europe,,1950,2055919000
Europe,,1951,2249918000
Europe,,1952,2297935600
Europe,,1953,2332585000
Europe,,1954,2446795800
Europe,,1955,2625026600
Europe,,1956,2751279600
Europe,,1957,2819669200
Europe,,1958,2762027500
Europe,,1959,2733907000
Europe,,1960,2846249700
Europe,,1961,2863599400
Europe,,1962,2908783600
Europe,,1963,3003918300
Europe,,1964,3022927400
Europe,,1965,2982944800
Europe,,1966,2946249500
Europe,,1967,2883112700
Europe,,1968,2896764000
Europe,,1969,2954981400
Europe,,1970,2927911400
Europe,,1971,2896348700
Europe,,1972,2836786400
Europe,,1973,2867130000
Europe,,1974,2860001300
Europe,,1975,2867750000
Europe,,1976,2980236800
Europe,,1977,2970094600
Europe,,1978,2987524900
Europe,,1979,3077847300
Europe,,1980,3165667800
Europe,,1981,3029683700
Europe,,1982,3039848200
Europe,,1983,3044292400
Europe,,1984,3041355500
Europe,,1985,3302316800
Europe,,1986,3315836700
Europe,,1987,3330990000
Europe,,1988,3292316400
Europe,,1989,3210805800
Europe,,1990,2998026500
Europe,,1991,2792298500
Europe,,1992,2514777900
Europe,,1993,2395709000
Europe,,1994,2250267000
Europe,,1995,2231229400
Europe,,1996,2192303600
Europe,,1997,2070586500
Europe,,1998,1980188400
Europe,,1999,1898531500
Europe,,2000,1961726100
Europe,,2001,1994234900
Europe,,2002,1971428600
Europe,,2003,2016928300
Europe,,2004,2001872900
Europe,,2005,1963745000
Europe,,2006,2035779500
Europe,,2007,2037974500
Europe,,2008,1964610700
Europe,,2009,1748582700
Europe,,2010,1817866800
Europe,,2011,1859308500
Europe,,2012,1908627200
Europe,,2013,1837572100
Europe,,2014,1728544300
Europe,,2015,1705004500
Europe,,2016,1610358300
Europe,,2017,1558585300
Europe,,2018,1523195600
Europe,,2019,1341799200
Europe,,2020,1171946400
Europe,,2021,1260244000
Europe,,2022,1206146000
Europe,,2023,1054397440
Europe,,2024,974948300
Europe (excl. EU-27),,1750,9305937
Europe (excl. EU-27),,1751,9407229
Europe (excl. EU-27),,1752,9505168
Europe (excl. EU-27),,1753,9610490
Europe (excl. EU-27),,1754,9733580
Europe (excl. EU-27),,1755,9793468
Europe (excl. EU-27),,1756,9909914
Europe (excl. EU-27),,1757,10093936
Europe (excl. EU-27),,1758,10216358
Europe (excl. EU-27),,1759,10338854
Europe (excl. EU-27),,1760,10514331
Europe (excl. EU-27),,1761,10747885
Europe (excl. EU-27),,1762,10952198
Europe (excl. EU-27),,1763,11191592
Europe (excl. EU-27),,1764,11396982
Europe (excl. EU-27),,1765,11643486
Europe (excl. EU-27),,1766,11876080
Europe (excl. EU-27),,1767,12152509
Europe (excl. EU-27),,1768,12466936
Europe (excl. EU-27),,1769,12780074
Europe (excl. EU-27),,1770,13097216
Europe (excl. EU-27),,1771,13369488
Europe (excl. EU-27),,1772,13623507
Europe (excl. EU-27),,1773,13808138
Europe (excl. EU-27),,1774,14012415
Europe (excl. EU-27),,1775,14338920
Europe (excl. EU-27),,1776,14654124
Europe (excl. EU-27),,1777,14959537
Europe (excl. EU-27),,1778,15243483
Europe (excl. EU-27),,1779,15535235
Europe (excl. EU-27),,1780,15878726
Europe (excl. EU-27),,1781,16234383
Europe (excl. EU-27),,1782,16580954
Europe (excl. EU-27),,1783,17062752
Europe (excl. EU-27),,1784,17471092
Europe (excl. EU-27),,1785,17961464
Europe (excl. EU-27),,1786,18443832
Europe (excl. EU-27),,1787,18855466
Europe (excl. EU-27),,1788,19282564
Europe (excl. EU-27),,1789,19859760
Europe (excl. EU-27),,1790,20394430
Europe (excl. EU-27),,1791,20928086
Europe (excl. EU-27),,1792,21456558
Europe (excl. EU-27),,1793,21813614
Europe (excl. EU-27),,1794,22072648
Europe (excl. EU-27),,1795,21864574
Europe (excl. EU-27),,1796,21582768
Europe (excl. EU-27),,1797,21536814
Europe (excl. EU-27),,1798,22527018
Europe (excl. EU-27),,1799,26855000
Europe (excl. EU-27),,1800,31340080
Europe (excl. EU-27),,1801,30736626
Europe (excl. EU-27),,1802,30377368
Europe (excl. EU-27),,1803,28241450
Europe (excl. EU-27),,1804,27790074
Europe (excl. EU-27),,1805,29295006
Europe (excl. EU-27),,1806,30908602
Europe (excl. EU-27),,1807,32583656
Europe (excl. EU-27),,1808,33701640
Europe (excl. EU-27),,1809,34522536
Europe (excl. EU-27),,1810,35402028
Europe (excl. EU-27),,1811,36155070
Europe (excl. EU-27),,1812,36741616
Europe (excl. EU-27),,1813,37359772
Europe (excl. EU-27),,1814,38181804
Europe (excl. EU-27),,1815,39019170
Europe (excl. EU-27),,1816,39265496
Europe (excl. EU-27),,1817,41766344
Europe (excl. EU-27),,1818,43769000
Europe (excl. EU-27),,1819,43316496
Europe (excl. EU-27),,1820,42567188
Europe (excl. EU-27),,1821,43493436
Europe (excl. EU-27),,1822,45073956
Europe (excl. EU-27),,1823,46676420
Europe (excl. EU-27),,1824,48136788
Europe (excl. EU-27),,1825,49563788
Europe (excl. EU-27),,1826,50101644
Europe (excl. EU-27),,1827,52047628
Europe (excl. EU-27),,1828,52630228
Europe (excl. EU-27),,1829,53253870
Europe (excl. EU-27),,1830,67747010
Europe (excl. EU-27),,1831,64508348
Europe (excl. EU-27),,1832,62571090
Europe (excl. EU-27),,1833,61940200
Europe (excl. EU-27),,1834,65802124
Europe (excl. EU-27),,1835,72212080
Europe (excl. EU-27),,1836,78562870
Europe (excl. EU-27),,1837,75279260
Europe (excl. EU-27),,1838,73637256
Europe (excl. EU-27),,1839,75826470
Europe (excl. EU-27),,1840,80834850
Europe (excl. EU-27),,1841,81389030
Europe (excl. EU-27),,1842,85266410
Europe (excl. EU-27),,1843,88631840
Europe (excl. EU-27),,1844,94021080
Europe (excl. EU-27),,1845,99877350
Europe (excl. EU-27),,1846,95592610
Europe (excl. EU-27),,1847,101925520
Europe (excl. EU-27),,1848,109109920
Europe (excl. EU-27),,1849,117456380
Europe (excl. EU-27),,1850,122585224
Europe (excl. EU-27),,1851,116561400
Europe (excl. EU-27),,1852,116147840
Europe (excl. EU-27),,1853,115522950
Europe (excl. EU-27),,1854,139246780
Europe (excl. EU-27),,1855,130716450
Europe (excl. EU-27),,1856,140385310
Europe (excl. EU-27),,1857,137870060
Europe (excl. EU-27),,1858,135644560
Europe (excl. EU-27),,1859,150663380
Europe (excl. EU-27),,1860,169148900
Europe (excl. EU-27),,1861,176613120
Europe (excl. EU-27),,1862,170892110
Europe (excl. EU-27),,1863,181636780
Europe (excl. EU-27),,1864,195654720
Europe (excl. EU-27),,1865,207327490
Europe (excl. EU-27),,1866,215151630
Europe (excl. EU-27),,1867,221229040
Europe (excl. EU-27),,1868,216701420
Europe (excl. EU-27),,1869,227860690
Europe (excl. EU-27),,1870,233067100
Europe (excl. EU-27),,1871,247916910
Europe (excl. EU-27),,1872,261224880
Europe (excl. EU-27),,1873,270342400
Europe (excl. EU-27),,1874,263797340
Europe (excl. EU-27),,1875,279026530
Europe (excl. EU-27),,1876,279762720
Europe (excl. EU-27),,1877,284662270
Europe (excl. EU-27),,1878,281701700
Europe (excl. EU-27),,1879,283363500
Europe (excl. EU-27),,1880,309781980
Europe (excl. EU-27),,1881,324731870
Europe (excl. EU-27),,1882,328157540
Europe (excl. EU-27),,1883,342654600
Europe (excl. EU-27),,1884,333471500
Europe (excl. EU-27),,1885,330198200
Europe (excl. EU-27),,1886,327585280
Europe (excl. EU-27),,1887,335447800
Europe (excl. EU-27),,1888,348560420
Europe (excl. EU-27),,1889,362286200
Europe (excl. EU-27),,1890,371829980
Europe (excl. EU-27),,1891,380580480
Europe (excl. EU-27),,1892,374194500
Europe (excl. EU-27),,1893,339368220
Europe (excl. EU-27),,1894,387947070
Europe (excl. EU-27),,1895,392586430
Europe (excl. EU-27),,1896,404023200
Europe (excl. EU-27),,1897,418298700
Europe (excl. EU-27),,1898,422374750
Europe (excl. EU-27),,1899,457273180
Europe (excl. EU-27),,1900,467272200
Europe (excl. EU-27),,1901,456460600
Europe (excl. EU-27),,1902,471563940
Europe (excl. EU-27),,1903,476260540
Europe (excl. EU-27),,1904,484276740
Europe (excl. EU-27),,1905,488945380
Europe (excl. EU-27),,1906,511749000
Europe (excl. EU-27),,1907,540801500
Europe (excl. EU-27),,1908,530109060
Europe (excl. EU-27),,1909,537148160
Europe (excl. EU-27),,1910,538496200
Europe (excl. EU-27),,1911,555019200
Europe (excl. EU-27),,1912,540620800
Europe (excl. EU-27),,1913,593366200
Europe (excl. EU-27),,1914,562611500
Europe (excl. EU-27),,1915,561434400
Europe (excl. EU-27),,1916,583553540
Europe (excl. EU-27),,1917,562110850
Europe (excl. EU-27),,1918,484988860
Europe (excl. EU-27),,1919,476555070
Europe (excl. EU-27),,1920,501783940
Europe (excl. EU-27),,1921,347863900
Europe (excl. EU-27),,1922,465360400
Europe (excl. EU-27),,1923,495348480
Europe (excl. EU-27),,1924,522371800
Europe (excl. EU-27),,1925,494594430
Europe (excl. EU-27),,1926,306560030
Europe (excl. EU-27),,1927,541240450
Europe (excl. EU-27),,1928,520852400
Europe (excl. EU-27),,1929,549240900
Europe (excl. EU-27),,1930,540534900
Europe (excl. EU-27),,1931,527568450
Europe (excl. EU-27),,1932,534078660
Europe (excl. EU-27),,1933,549858300
Europe (excl. EU-27),,1934,613607300
Europe (excl. EU-27),,1935,647338500
Europe (excl. EU-27),,1936,704963100
Europe (excl. EU-27),,1937,725502340
Europe (excl. EU-27),,1938,716090500
Europe (excl. EU-27),,1939,730935600
Europe (excl. EU-27),,1940,811426940
Europe (excl. EU-27),,1941,746459200
Europe (excl. EU-27),,1942,589968260
Europe (excl. EU-27),,1943,594218000
Europe (excl. EU-27),,1944,646269700
Europe (excl. EU-27),,1945,677709200
Europe (excl. EU-27),,1946,729940200
Europe (excl. EU-27),,1947,819762600
Europe (excl. EU-27),,1948,844317100
Europe (excl. EU-27),,1949,896591500
Europe (excl. EU-27),,1950,929563200
Europe (excl. EU-27),,1951,1001082100
Europe (excl. EU-27),,1952,1012228200
Europe (excl. EU-27),,1953,1043437630
Europe (excl. EU-27),,1954,1099809000
Europe (excl. EU-27),,1955,1191618200
Europe (excl. EU-27),,1956,1240097000
Europe (excl. EU-27),,1957,1279840800
Europe (excl. EU-27),,1958,1279168800
Europe (excl. EU-27),,1959,1267278800
Europe (excl. EU-27),,1960,1296485200
Europe (excl. EU-27),,1961,1280045800
Europe (excl. EU-27),,1962,1272990000
Europe (excl. EU-27),,1963,1309843000
Europe (excl. EU-27),,1964,1324857200
Europe (excl. EU-27),,1965,1351424300
Europe (excl. EU-27),,1966,1362055000
Europe (excl. EU-27),,1967,1334135700
Europe (excl. EU-27),,1968,1328631700
Europe (excl. EU-27),,1969,1341381100
Europe (excl. EU-27),,1970,1397770800
Europe (excl. EU-27),,1971,1411033700
Europe (excl. EU-27),,1972,1391919700
Europe (excl. EU-27),,1973,1410067300
Europe (excl. EU-27),,1974,1382675600
Europe (excl. EU-27),,1975,1431116700
Europe (excl. EU-27),,1976,1460828500
Europe (excl. EU-27),,1977,1473784300
Europe (excl. EU-27),,1978,1460993000
Europe (excl. EU-27),,1979,1489620600
Europe (excl. EU-27),,1980,1528724400
Europe (excl. EU-27),,1981,1433041900
Europe (excl. EU-27),,1982,1424526500
Europe (excl. EU-27),,1983,1426415400
Europe (excl. EU-27),,1984,1355646500
Europe (excl. EU-27),,1985,1565399600
Europe (excl. EU-27),,1986,1609985300
Europe (excl. EU-27),,1987,1619212500
Europe (excl. EU-27),,1988,1616296100
Europe (excl. EU-27),,1989,1546150500
Europe (excl. EU-27),,1990,1357472300
Europe (excl. EU-27),,1991,1242945900
Europe (excl. EU-27),,1992,1068648500
Europe (excl. EU-27),,1993,1012876100
Europe (excl. EU-27),,1994,887141400
Europe (excl. EU-27),,1995,885785600
Europe (excl. EU-27),,1996,848289660
Europe (excl. EU-27),,1997,775815800
Europe (excl. EU-27),,1998,740581000
Europe (excl. EU-27),,1999,719265100
Europe (excl. EU-27),,2000,754552770
Europe (excl. EU-27),,2001,790523600
Europe (excl. EU-27),,2002,762146240
Europe (excl. EU-27),,2003,775229950
Europe (excl. EU-27),,2004,764377600
Europe (excl. EU-27),,2005,763598300
Europe (excl. EU-27),,2006,817292700
Europe (excl. EU-27),,2007,799702100
Europe (excl. EU-27),,2008,814308100
Europe (excl. EU-27),,2009,733925600
Europe (excl. EU-27),,2010,749450100
Europe (excl. EU-27),,2011,774328100
Europe (excl. EU-27),,2012,821190900
Europe (excl. EU-27),,2013,779683900
Europe (excl. EU-27),,2014,709834100
Europe (excl. EU-27),,2015,690610940
Europe (excl. EU-27),,2016,644755260
Europe (excl. EU-27),,2017,605578500
Europe (excl. EU-27),,2018,619946240
Europe (excl. EU-27),,2019,600431000
Europe (excl. EU-27),,2020,560098500
Europe (excl. EU-27),,2021,565842600
Europe (excl. EU-27),,2022,513488960
Europe (excl. EU-27),,2023,514394080
Europe (excl. EU-27),,2024,504281800
Europe (excl. EU-28),,1829,10992
Europe (excl. EU-28),,1830,22786
Europe (excl. EU-28),,1831,22213
Europe (excl. EU-28),,1832,12367
Europe (excl. EU-28),,1833,15458
Europe (excl. EU-28),,1835,14656
Europe (excl. EU-28),,1836,18320
Europe (excl. EU-28),,1837,25648
Europe (excl. EU-28),,1838,51296
Europe (excl. EU-28),,1839,40304
Europe (excl. EU-28),,1840,43968
Europe (excl. EU-28),,1841,58624
Europe (excl. EU-28),,1842,73280
Europe (excl. EU-28),,1843,62288
Europe (excl. EU-28),,1844,65952
Europe (excl. EU-28),,1845,98928
Europe (excl. EU-28),,1846,98928
Europe (excl. EU-28),,1847,102592
Europe (excl. EU-28),,1848,131904
Europe (excl. EU-28),,1849,106256
Europe (excl. EU-28),,1850,235070
Europe (excl. EU-28),,1851,150224
Europe (excl. EU-28),,1852,150224
Europe (excl. EU-28),,1853,164880
Europe (excl. EU-28),,1854,234496
Europe (excl. EU-28),,1855,547087
Europe (excl. EU-28),,1856,304112
Europe (excl. EU-28),,1857,304112
Europe (excl. EU-28),,1858,822117
Europe (excl. EU-28),,1859,964098
Europe (excl. EU-28),,1860,1198457
Europe (excl. EU-28),,1861,1569189
Europe (excl. EU-28),,1862,1483410
Europe (excl. EU-28),,1863,1499882
Europe (excl. EU-28),,1864,1796143
Europe (excl. EU-28),,1865,1876008
Europe (excl. EU-28),,1866,3497004
Europe (excl. EU-28),,1867,3909871
Europe (excl. EU-28),,1868,3533566
Europe (excl. EU-28),,1869,4221123
Europe (excl. EU-28),,1870,4657012
Europe (excl. EU-28),,1871,5986653
Europe (excl. EU-28),,1872,6313067
Europe (excl. EU-28),,1873,5882194
Europe (excl. EU-28),,1874,6866664
Europe (excl. EU-28),,1875,7773259
Europe (excl. EU-28),,1876,9044426
Europe (excl. EU-28),,1877,9169780
Europe (excl. EU-28),,1878,11089644
Europe (excl. EU-28),,1879,11234552
Europe (excl. EU-28),,1880,13122568
Europe (excl. EU-28),,1881,13126982
Europe (excl. EU-28),,1882,13907250
Europe (excl. EU-28),,1883,15767165
Europe (excl. EU-28),,1884,15007623
Europe (excl. EU-28),,1885,15794034
Europe (excl. EU-28),,1886,16009730
Europe (excl. EU-28),,1887,15932356
Europe (excl. EU-28),,1888,16525078
Europe (excl. EU-28),,1889,18496740
Europe (excl. EU-28),,1890,20067680
Europe (excl. EU-28),,1891,21673344
Europe (excl. EU-28),,1892,22747296
Europe (excl. EU-28),,1893,25015372
Europe (excl. EU-28),,1894,27797860
Europe (excl. EU-28),,1895,29157940
Europe (excl. EU-28),,1896,30317228
Europe (excl. EU-28),,1897,34553324
Europe (excl. EU-28),,1898,38127388
Europe (excl. EU-28),,1899,45597130
Europe (excl. EU-28),,1900,50587444
Europe (excl. EU-28),,1901,48800270
Europe (excl. EU-28),,1902,48338984
Europe (excl. EU-28),,1903,49701330
Europe (excl. EU-28),,1904,55903828
Europe (excl. EU-28),,1905,54867604
Europe (excl. EU-28),,1906,61985664
Europe (excl. EU-28),,1907,70878824
Europe (excl. EU-28),,1908,72262930
Europe (excl. EU-28),,1909,75352230
Europe (excl. EU-28),,1910,72904376
Europe (excl. EU-28),,1911,78050660
Europe (excl. EU-28),,1912,89699620
Europe (excl. EU-28),,1913,100895300
Europe (excl. EU-28),,1914,87178210
Europe (excl. EU-28),,1915,79006510
Europe (excl. EU-28),,1916,81893310
Europe (excl. EU-28),,1917,70849090
Europe (excl. EU-28),,1918,34012750
Europe (excl. EU-28),,1919,28975492
Europe (excl. EU-28),,1920,31033202
Europe (excl. EU-28),,1921,28993320
Europe (excl. EU-28),,1922,38768190
Europe (excl. EU-28),,1923,43141304
Europe (excl. EU-28),,1924,50236096
Europe (excl. EU-28),,1925,49356184
Europe (excl. EU-28),,1926,65025496
Europe (excl. EU-28),,1927,80858824
Europe (excl. EU-28),,1928,89654560
Europe (excl. EU-28),,1929,94527540
Europe (excl. EU-28),,1930,105687680
Europe (excl. EU-28),,1931,121014700
Europe (excl. EU-28),,1932,143313000
Europe (excl. EU-28),,1933,163211070
Europe (excl. EU-28),,1934,196995870
Europe (excl. EU-28),,1935,225055170
Europe (excl. EU-28),,1936,258772200
Europe (excl. EU-28),,1937,265186620
Europe (excl. EU-28),,1938,276289630
Europe (excl. EU-28),,1939,283583200
Europe (excl. EU-28),,1940,340533300
Europe (excl. EU-28),,1941,283366340
Europe (excl. EU-28),,1942,126607800
Europe (excl. EU-28),,1943,144773440
Europe (excl. EU-28),,1944,208718530
Europe (excl. EU-28),,1945,264780050
Europe (excl. EU-28),,1946,302820380
Europe (excl. EU-28),,1947,367841150
Europe (excl. EU-28),,1948,386566270
Europe (excl. EU-28),,1949,433546140
Europe (excl. EU-28),,1950,477202500
Europe (excl. EU-28),,1951,516489180
Europe (excl. EU-28),,1952,543774460
Europe (excl. EU-28),,1953,566128400
Europe (excl. EU-28),,1954,616827900
Europe (excl. EU-28),,1955,692516740
Europe (excl. EU-28),,1956,745789950
Europe (excl. EU-28),,1957,797724350
Europe (excl. EU-28),,1958,820622850
Europe (excl. EU-28),,1959,841962900
Europe (excl. EU-28),,1960,848550300
